name,X,Y,Z,Soil_ID,,,,,
766G,694088.9551,1324684.247,708.468,3,,,,,
766G,694088.9551,1324684.247,450,3,,,,,
767G,694126.8223,1322763.952,742,1,,,,,
767G,694126.8223,1322763.952,729.808,3,,,,,
767G,694126.8223,1322763.952,568.264,2,,,,,
767G,694126.8223,1322763.952,568.164,3,,,,,
767G,694126.8223,1322763.952,450,3,,,,,
768G,694190.443,1313460.757,774,1,,,,,
768G,694190.443,1313460.757,749.616,3,,,,,
768G,694190.443,1313460.757,719.136,2,,,,,
768G,694190.443,1313460.757,719.136,3,,,,,
768G,694190.443,1313460.757,719.036,2,,,,,
768G,694190.443,1313460.757,719.036,3,,,,,
768G,694190.443,1313460.757,450,3,,,,,
769G,694195.1181,1328593.49,698,1,,,,,
769G,694195.1181,1328593.49,673.616,3,,,,,
769G,694195.1181,1328593.49,615.704,2,,,,,
769G,694195.1181,1328593.49,615.604,3,,,,,
769G,694195.1181,1328593.49,450,3,,,,,
770G,694225.0621,1298035.686,862,1,,,,,
770G,694225.0621,1298035.686,837.616,3,,,,,
770G,694225.0621,1298035.686,782.752,2,,,,,
770G,694225.0621,1298035.686,782.652,3,,,,,
770G,694225.0621,1298035.686,450,3,,,,,
771G,694302.5924,1296351.515,887,1,,,,,
771G,694302.5924,1296351.515,880.904,3,,,,,
771G,694302.5924,1296351.515,762.032,2,,,,,
771G,694302.5924,1296351.515,761.932,3,,,,,
771G,694302.5924,1296351.515,450,3,,,,,
772G,694316.8496,1332424.978,702,1,,,,,
772G,694316.8496,1332424.978,689.808,3,,,,,
772G,694316.8496,1332424.978,622.752,2,,,,,
772G,694316.8496,1332424.978,622.652,3,,,,,
772G,694316.8496,1332424.978,450,3,,,,,
773G,694329.3169,1299489.55,863,1,,,,,
773G,694329.3169,1299489.55,838.616,3,,,,,
773G,694329.3169,1299489.55,780.704,2,,,,,
773G,694329.3169,1299489.55,780.604,3,,,,,
773G,694329.3169,1299489.55,450,3,,,,,
774G,694330.7838,1300441.857,875,1,,,,,
774G,694330.7838,1300441.857,856.712,3,,,,,
774G,694330.7838,1300441.857,801.848,2,,,,,
774G,694330.7838,1300441.857,801.748,3,,,,,
774G,694330.7838,1300441.857,450,3,,,,,
775G,694391.6868,1327213.396,706,1,,,,,
775G,694391.6868,1327213.396,681.616,3,,,,,
775G,694391.6868,1327213.396,608.464,2,,,,,
775G,694391.6868,1327213.396,608.364,3,,,,,
775G,694391.6868,1327213.396,450,3,,,,,
776G,694421.5729,1298970.166,869,1,,,,,
776G,694421.5729,1298970.166,850.712,3,,,,,
776G,694421.5729,1298970.166,804.992,2,,,,,
776G,694421.5729,1298970.166,804.892,3,,,,,
776G,694421.5729,1298970.166,450,3,,,,,
777G,694454.6564,1297500.456,878,1,,,,,
777G,694454.6564,1297500.456,859.712,3,,,,,
777G,694454.6564,1297500.456,774.368,2,,,,,
777G,694454.6564,1297500.456,774.268,3,,,,,
777G,694454.6564,1297500.456,450,3,,,,,
778G,694458.1163,1302749.355,941,1,,,,,
778G,694458.1163,1302749.355,928.808,3,,,,,
778G,694458.1163,1302749.355,886.136,2,,,,,
778G,694458.1163,1302749.355,886.036,3,,,,,
778G,694458.1163,1302749.355,450,3,,,,,
779G,694463.1025,1292826.833,908,1,,,,,
779G,694463.1025,1292826.833,895.808,3,,,,,
779G,694463.1025,1292826.833,798.272,2,,,,,
779G,694463.1025,1292826.833,798.172,3,,,,,
779G,694463.1025,1292826.833,752.552,2,,,,,
779G,694463.1025,1292826.833,752.452,3,,,,,
779G,694463.1025,1292826.833,450,3,,,,,
780G,694529.0573,1319554.828,763,1,,,,,
780G,694529.0573,1319554.828,741.664,3,,,,,
780G,694529.0573,1319554.828,665.464,2,,,,,
780G,694529.0573,1319554.828,665.364,3,,,,,
780G,694529.0573,1319554.828,450,3,,,,,
781G,694537.441,1301463.222,904,1,,,,,
781G,694537.441,1301463.222,885.712,3,,,,,
781G,694537.441,1301463.222,821.704,2,,,,,
781G,694537.441,1301463.222,821.604,3,,,,,
781G,694537.441,1301463.222,745.504,2,,,,,
781G,694537.441,1301463.222,745.404,3,,,,,
781G,694537.441,1301463.222,450,3,,,,,
782G,694614.5552,1294493.244,895,1,,,,,
782G,694614.5552,1294493.244,870.616,3,,,,,
782G,694614.5552,1294493.244,797.464,2,,,,,
782G,694614.5552,1294493.244,797.364,3,,,,,
782G,694614.5552,1294493.244,450,3,,,,,
783G,694629.1077,1310624.584,805,1,,,,,
783G,694629.1077,1310624.584,780.616,3,,,,,
783G,694629.1077,1310624.584,750.136,2,,,,,
783G,694629.1077,1310624.584,750.136,3,,,,,
783G,694629.1077,1310624.584,750.036,2,,,,,
783G,694629.1077,1310624.584,750.036,3,,,,,
783G,694629.1077,1310624.584,450,3,,,,,
784G,694682.2903,1312105.213,813,1,,,,,
784G,694682.2903,1312105.213,791.664,3,,,,,
784G,694682.2903,1312105.213,730.704,2,,,,,
784G,694682.2903,1312105.213,730.604,3,,,,,
784G,694682.2903,1312105.213,450,3,,,,,
785G,694695.598,1309113.79,819,1,,,,,
785G,694695.598,1309113.79,794.616,3,,,,,
785G,694695.598,1309113.79,782.424,2,,,,,
785G,694695.598,1309113.79,782.324,3,,,,,
785G,694695.598,1309113.79,715.368,2,,,,,
785G,694695.598,1309113.79,715.268,3,,,,,
785G,694695.598,1309113.79,450,3,,,,,
786G,694728.9587,1311267.054,807,1,,,,,
786G,694728.9587,1311267.054,782.616,3,,,,,
786G,694728.9587,1311267.054,770.424,2,,,,,
786G,694728.9587,1311267.054,770.324,3,,,,,
786G,694728.9587,1311267.054,450,3,,,,,
787G,694759.2414,1314226.146,782,1,,,,,
787G,694759.2414,1314226.146,754.568,3,,,,,
787G,694759.2414,1314226.146,745.424,2,,,,,
787G,694759.2414,1314226.146,745.324,3,,,,,
787G,694759.2414,1314226.146,708.848,2,,,,,
787G,694759.2414,1314226.146,708.748,3,,,,,
787G,694759.2414,1314226.146,450,3,,,,,
788G,694773.6477,1312965.206,789,1,,,,,
788G,694773.6477,1312965.206,764.616,3,,,,,
788G,694773.6477,1312965.206,734.136,2,,,,,
788G,694773.6477,1312965.206,734.036,3,,,,,
788G,694773.6477,1312965.206,706.704,2,,,,,
788G,694773.6477,1312965.206,706.604,3,,,,,
788G,694773.6477,1312965.206,450,3,,,,,
789G,694829.0742,1326612.187,716,1,,,,,
789G,694829.0742,1326612.187,694.664,3,,,,,
789G,694829.0742,1326612.187,633.704,2,,,,,
789G,694829.0742,1326612.187,633.604,3,,,,,
789G,694829.0742,1326612.187,450,3,,,,,
790G,694844.9011,1318659.959,756,1,,,,,
790G,694844.9011,1318659.959,737.712,3,,,,,
790G,694844.9011,1318659.959,658.464,2,,,,,
790G,694844.9011,1318659.959,658.364,3,,,,,
790G,694844.9011,1318659.959,576.168,2,,,,,
790G,694844.9011,1318659.959,576.068,3,,,,,
790G,694844.9011,1318659.959,450,3,,,,,
791G,694871.2467,1329130.052,717,1,,,,,
791G,694871.2467,1329130.052,692.616,3,,,,,
791G,694871.2467,1329130.052,689.568,2,,,,,
791G,694871.2467,1329130.052,689.468,3,,,,,
791G,694871.2467,1329130.052,680.424,2,,,,,
791G,694871.2467,1329130.052,680.324,3,,,,,
791G,694871.2467,1329130.052,450,3,,,,,
792G,694911.2978,1300049.389,886,1,,,,,
792G,694911.2978,1300049.389,872.284,3,,,,,
792G,694911.2978,1300049.389,788.464,2,,,,,
792G,694911.2978,1300049.389,788.364,3,,,,,
792G,694911.2978,1300049.389,761.032,2,,,,,
792G,694911.2978,1300049.389,760.932,3,,,,,
792G,694911.2978,1300049.389,450,3,,,,,
793G,694913.0341,1315012.092,777,1,,,,,
793G,694913.0341,1315012.092,764.808,3,,,,,
793G,694913.0341,1315012.092,679.464,2,,,,,
793G,694913.0341,1315012.092,679.364,3,,,,,
793G,694913.0341,1315012.092,450,3,,,,,
794G,694941.084,1321982.579,739,1,,,,,
794G,694941.084,1321982.579,732.904,3,,,,,
794G,694941.084,1321982.579,550.024,2,,,,,
794G,694941.084,1321982.579,549.924,3,,,,,
794G,694941.084,1321982.579,450,3,,,,,
795G,694966.1798,1302188.045,886,1,,,,,
795G,694966.1798,1302188.045,879.904,3,,,,,
795G,694966.1798,1302188.045,812.848,2,,,,,
795G,694966.1798,1302188.045,812.748,3,,,,,
795G,694966.1798,1302188.045,450,3,,,,,
796G,694975.8703,1330523.335,725,1,,,,,
796G,694975.8703,1330523.335,703.664,3,,,,,
796G,694975.8703,1330523.335,651.848,2,,,,,
796G,694975.8703,1330523.335,651.748,3,,,,,
796G,694975.8703,1330523.335,450,3,,,,,
797G,694983.6159,1297002.58,873,1,,,,,
797G,694983.6159,1297002.58,854.712,3,,,,,
797G,694983.6159,1297002.58,787.656,2,,,,,
797G,694983.6159,1297002.58,787.556,3,,,,,
797G,694983.6159,1297002.58,450,3,,,,,
798G,694984.5029,1324398.135,724,1,,,,,
798G,694984.5029,1324398.135,693.52,3,,,,,
798G,694984.5029,1324398.135,681.328,2,,,,,
798G,694984.5029,1324398.135,681.228,3,,,,,
798G,694984.5029,1324398.135,450,3,,,,,
799G,695004.4273,1317043.926,770,1,,,,,
799G,695004.4273,1317043.926,745.616,3,,,,,
799G,695004.4273,1317043.926,687.704,2,,,,,
799G,695004.4273,1317043.926,687.604,3,,,,,
799G,695004.4273,1317043.926,450,3,,,,,
800G,695054.0562,1305806.429,845,1,,,,,
800G,695054.0562,1305806.429,814.52,3,,,,,
800G,695054.0562,1305806.429,808.424,2,,,,,
800G,695054.0562,1305806.429,808.324,3,,,,,
800G,695054.0562,1305806.429,450,3,,,,,
801G,695066.1018,1326150.181,713,1,,,,,
801G,695066.1018,1326150.181,691.664,3,,,,,
801G,695066.1018,1326150.181,682.52,2,,,,,
801G,695066.1018,1326150.181,682.42,3,,,,,
801G,695066.1018,1326150.181,450,3,,,,,
802G,695122.8233,1298745.713,884,1,,,,,
802G,695122.8233,1298745.713,871.808,3,,,,,
802G,695122.8233,1298745.713,792.56,2,,,,,
802G,695122.8233,1298745.713,792.46,3,,,,,
802G,695122.8233,1298745.713,450,3,,,,,
803G,695132.0751,1295609.532,874,1,,,,,
803G,695132.0751,1295609.532,849.616,3,,,,,
803G,695132.0751,1295609.532,800.848,2,,,,,
803G,695132.0751,1295609.532,800.748,3,,,,,
803G,695132.0751,1295609.532,450,3,,,,,
804G,695153.0312,1331752.693,704,1,,,,,
804G,695153.0312,1331752.693,682.664,3,,,,,
804G,695153.0312,1331752.693,606.464,2,,,,,
804G,695153.0312,1331752.693,606.364,3,,,,,
804G,695153.0312,1331752.693,515.024,2,,,,,
804G,695153.0312,1331752.693,514.924,3,,,,,
804G,695153.0312,1331752.693,450,3,,,,,
805G,695202.3687,1333024.816,693,1,,,,,
805G,695202.3687,1333024.816,668.616,3,,,,,
805G,695202.3687,1333024.816,610.704,2,,,,,
805G,695202.3687,1333024.816,610.604,3,,,,,
805G,695202.3687,1333024.816,488.784,2,,,,,
805G,695202.3687,1333024.816,488.684,3,,,,,
805G,695202.3687,1333024.816,450,3,,,,,
806G,695204.9597,1327289.148,701,1,,,,,
806G,695204.9597,1327289.148,673.568,3,,,,,
806G,695204.9597,1327289.148,664.424,2,,,,,
806G,695204.9597,1327289.148,664.324,3,,,,,
806G,695204.9597,1327289.148,450,3,,,,,
807G,695281.7105,1313371.749,797,1,,,,,
807G,695281.7105,1313371.749,778.712,3,,,,,
807G,695281.7105,1313371.749,766.52,2,,,,,
807G,695281.7105,1313371.749,766.42,3,,,,,
807G,695281.7105,1313371.749,760.424,2,,,,,
807G,695281.7105,1313371.749,760.324,3,,,,,
807G,695281.7105,1313371.749,450,3,,,,,
808G,695328.9721,1309579.293,824,1,,,,,
808G,695328.9721,1309579.293,811.808,3,,,,,
808G,695328.9721,1309579.293,769.136,2,,,,,
808G,695328.9721,1309579.293,769.136,3,,,,,
808G,695328.9721,1309579.293,769.036,2,,,,,
808G,695328.9721,1309579.293,769.036,3,,,,,
808G,695328.9721,1309579.293,450,3,,,,,
809G,695340.1628,1311624.331,800,1,,,,,
809G,695340.1628,1311624.331,775.616,3,,,,,
809G,695340.1628,1311624.331,732.944,2,,,,,
809G,695340.1628,1311624.331,732.844,3,,,,,
809G,695340.1628,1311624.331,450,3,,,,,
810G,695352.6786,1316048.431,771,1,,,,,
810G,695352.6786,1316048.431,752.712,3,,,,,
810G,695352.6786,1316048.431,716.136,2,,,,,
810G,695352.6786,1316048.431,716.036,3,,,,,
810G,695352.6786,1316048.431,450,3,,,,,
811G,695430.7692,1308005.982,821,1,,,,,
811G,695430.7692,1308005.982,796.616,3,,,,,
811G,695430.7692,1308005.982,790.52,2,,,,,
811G,695430.7692,1308005.982,790.42,3,,,,,
811G,695430.7692,1308005.982,450,3,,,,,
812G,695434.7912,1294034.635,894,1,,,,,
812G,695434.7912,1294034.635,875.712,3,,,,,
812G,695434.7912,1294034.635,796.464,2,,,,,
812G,695434.7912,1294034.635,796.364,3,,,,,
812G,695434.7912,1294034.635,450,3,,,,,
813G,695435.0505,1328111.261,713,1,,,,,
813G,695435.0505,1328111.261,694.712,3,,,,,
813G,695435.0505,1328111.261,682.52,2,,,,,
813G,695435.0505,1328111.261,682.42,3,,,,,
813G,695435.0505,1328111.261,450,3,,,,,
814G,695498.962,1326613.572,708,1,,,,,
814G,695498.962,1326613.572,683.616,3,,,,,
814G,695498.962,1326613.572,653.136,2,,,,,
814G,695498.962,1326613.572,653.036,3,,,,,
814G,695498.962,1326613.572,450,3,,,,,
815G,695721.3451,1295188.12,887,1,,,,,
815G,695721.3451,1295188.12,868.712,3,,,,,
815G,695721.3451,1295188.12,789.464,2,,,,,
815G,695721.3451,1295188.12,789.364,3,,,,,
815G,695721.3451,1295188.12,762.032,2,,,,,
815G,695721.3451,1295188.12,761.932,3,,,,,
815G,695721.3451,1295188.12,450,3,,,,,
816G,695727.852,1296244.342,897,1,,,,,
816G,695727.852,1296244.342,872.616,3,,,,,
816G,695727.852,1296244.342,814.704,2,,,,,
816G,695727.852,1296244.342,814.604,3,,,,,
816G,695727.852,1296244.342,450,3,,,,,
817G,695768.9086,1329750.032,713,1,,,,,
817G,695768.9086,1329750.032,694.712,3,,,,,
817G,695768.9086,1329750.032,630.704,2,,,,,
817G,695768.9086,1329750.032,630.604,3,,,,,
817G,695768.9086,1329750.032,450,3,,,,,
818G,695786.9742,1292373.041,937,1,,,,,
818G,695786.9742,1292373.041,924.808,3,,,,,
818G,695786.9742,1292373.041,882.136,2,,,,,
818G,695786.9742,1292373.041,882.036,3,,,,,
818G,695786.9742,1292373.041,450,3,,,,,
819G,695798.3744,1297674.947,904,1,,,,,
819G,695798.3744,1297674.947,891.808,3,,,,,
819G,695798.3744,1297674.947,849.136,2,,,,,
819G,695798.3744,1297674.947,849.036,3,,,,,
819G,695798.3744,1297674.947,821.704,2,,,,,
819G,695798.3744,1297674.947,821.604,3,,,,,
819G,695798.3744,1297674.947,450,3,,,,,
820G,695863.1901,1313697.321,797,1,,,,,
820G,695863.1901,1313697.321,772.616,3,,,,,
820G,695863.1901,1313697.321,760.424,2,,,,,
820G,695863.1901,1313697.321,760.424,3,,,,,
820G,695863.1901,1313697.321,760.324,2,,,,,
820G,695863.1901,1313697.321,760.324,3,,,,,
820G,695863.1901,1313697.321,450,3,,,,,
821G,695906.0806,1317628.442,770,1,,,,,
821G,695906.0806,1317628.442,745.616,3,,,,,
821G,695906.0806,1317628.442,724.28,2,,,,,
821G,695906.0806,1317628.442,724.18,3,,,,,
821G,695906.0806,1317628.442,450,3,,,,,
822G,695908.2165,1310654.396,825,1,,,,,
822G,695908.2165,1310654.396,812.808,3,,,,,
822G,695908.2165,1310654.396,788.424,2,,,,,
822G,695908.2165,1310654.396,788.324,3,,,,,
822G,695908.2165,1310654.396,450,3,,,,,
823G,695935.338,1326278.828,705,1,,,,,
823G,695935.338,1326278.828,677.568,3,,,,,
823G,695935.338,1326278.828,656.232,2,,,,,
823G,695935.338,1326278.828,656.132,3,,,,,
823G,695935.338,1326278.828,650.136,2,,,,,
823G,695935.338,1326278.828,650.036,3,,,,,
823G,695935.338,1326278.828,450,3,,,,,
824G,695949.5121,1319143.034,758,1,,,,,
824G,695949.5121,1319143.034,736.664,3,,,,,
824G,695949.5121,1319143.034,648.272,2,,,,,
824G,695949.5121,1319143.034,648.172,3,,,,,
824G,695949.5121,1319143.034,626.936,2,,,,,
824G,695949.5121,1319143.034,626.836,3,,,,,
824G,695949.5121,1319143.034,450,3,,,,,
825G,695990.494,1328787.015,717,1,,,,,
825G,695990.494,1328787.015,692.616,3,,,,,
825G,695990.494,1328787.015,686.52,2,,,,,
825G,695990.494,1328787.015,686.42,3,,,,,
825G,695990.494,1328787.015,450,3,,,,,
826G,696026.9483,1327882.467,712,1,,,,,
826G,696026.9483,1327882.467,693.712,3,,,,,
826G,696026.9483,1327882.467,675.424,2,,,,,
826G,696026.9483,1327882.467,675.324,3,,,,,
826G,696026.9483,1327882.467,450,3,,,,,
827G,696086.4476,1298461.392,893,1,,,,,
827G,696086.4476,1298461.392,868.616,3,,,,,
827G,696086.4476,1298461.392,795.464,2,,,,,
827G,696086.4476,1298461.392,795.364,3,,,,,
827G,696086.4476,1298461.392,764.984,2,,,,,
827G,696086.4476,1298461.392,764.884,3,,,,,
827G,696086.4476,1298461.392,450,3,,,,,
828G,696099.0967,1320389.894,739,1,,,,,
828G,696099.0967,1320389.894,726.808,3,,,,,
828G,696099.0967,1320389.894,641.464,2,,,,,
828G,696099.0967,1320389.894,641.364,3,,,,,
828G,696099.0967,1320389.894,450,3,,,,,
829G,696147.8864,1315125.075,793,1,,,,,
829G,696147.8864,1315125.075,780.808,3,,,,,
829G,696147.8864,1315125.075,695.464,2,,,,,
829G,696147.8864,1315125.075,695.364,3,,,,,
829G,696147.8864,1315125.075,637.552,2,,,,,
829G,696147.8864,1315125.075,637.452,3,,,,,
829G,696147.8864,1315125.075,450,3,,,,,
830G,696177.5511,1331375.772,720,1,,,,,
830G,696177.5511,1331375.772,701.712,3,,,,,
830G,696177.5511,1331375.772,655.992,2,,,,,
830G,696177.5511,1331375.772,655.892,3,,,,,
830G,696177.5511,1331375.772,450,3,,,,,
831G,696178.8337,1332311.641,720,1,,,,,
831G,696178.8337,1332311.641,707.808,3,,,,,
831G,696178.8337,1332311.641,607.224,2,,,,,
831G,696178.8337,1332311.641,607.124,3,,,,,
831G,696178.8337,1332311.641,450,3,,,,,
832G,696183.5244,1322536.749,732,1,,,,,
832G,696183.5244,1322536.749,713.712,3,,,,,
832G,696183.5244,1322536.749,658.848,2,,,,,
832G,696183.5244,1322536.749,658.748,3,,,,,
832G,696183.5244,1322536.749,640.56,2,,,,,
832G,696183.5244,1322536.749,640.46,3,,,,,
832G,696183.5244,1322536.749,450,3,,,,,
833G,696220.3243,1295786.522,895,1,,,,,
833G,696220.3243,1295786.522,870.616,3,,,,,
833G,696220.3243,1295786.522,736.504,2,,,,,
833G,696220.3243,1295786.522,736.404,3,,,,,
833G,696220.3243,1295786.522,450,3,,,,,
834G,696257.0649,1297067.628,890,1,,,,,
834G,696257.0649,1297067.628,883.904,3,,,,,
834G,696257.0649,1297067.628,835.136,2,,,,,
834G,696257.0649,1297067.628,835.036,3,,,,,
834G,696257.0649,1297067.628,807.704,2,,,,,
834G,696257.0649,1297067.628,807.604,3,,,,,
834G,696257.0649,1297067.628,450,3,,,,,
835G,696335.3902,1311764.693,816,1,,,,,
835G,696335.3902,1311764.693,809.904,3,,,,,
835G,696335.3902,1311764.693,687.984,2,,,,,
835G,696335.3902,1311764.693,687.884,3,,,,,
835G,696335.3902,1311764.693,450,3,,,,,
836G,696409.7524,1328495.059,727,1,,,,,
836G,696409.7524,1328495.059,714.808,3,,,,,
836G,696409.7524,1328495.059,702.616,2,,,,,
836G,696409.7524,1328495.059,702.516,3,,,,,
836G,696409.7524,1328495.059,450,3,,,,,
837G,696500.5622,1292978.412,914,1,,,,,
837G,696500.5622,1292978.412,889.616,3,,,,,
837G,696500.5622,1292978.412,804.272,2,,,,,
837G,696500.5622,1292978.412,804.172,3,,,,,
837G,696500.5622,1292978.412,785.984,2,,,,,
837G,696500.5622,1292978.412,785.884,3,,,,,
837G,696500.5622,1292978.412,755.504,2,,,,,
837G,696500.5622,1292978.412,755.404,3,,,,,
837G,696500.5622,1292978.412,450,3,,,,,
838G,696516.5164,1327145.955,698,1,,,,,
838G,696516.5164,1327145.955,673.616,3,,,,,
838G,696516.5164,1327145.955,624.848,2,,,,,
838G,696516.5164,1327145.955,624.748,3,,,,,
838G,696516.5164,1327145.955,615.704,2,,,,,
838G,696516.5164,1327145.955,615.604,3,,,,,
838G,696516.5164,1327145.955,450,3,,,,,
839G,696524.1985,1321937.261,735,1,,,,,
839G,696524.1985,1321937.261,722.808,3,,,,,
839G,696524.1985,1321937.261,660.324,2,,,,,
839G,696524.1985,1321937.261,660.224,3,,,,,
839G,696524.1985,1321937.261,450,3,,,,,
840G,696537.1995,1325532.49,716,1,,,,,
840G,696537.1995,1325532.49,685.52,3,,,,,
840G,696537.1995,1325532.49,679.424,2,,,,,
840G,696537.1995,1325532.49,679.324,3,,,,,
840G,696537.1995,1325532.49,633.704,2,,,,,
840G,696537.1995,1325532.49,633.604,3,,,,,
840G,696537.1995,1325532.49,450,3,,,,,
841G,696584.3901,1318152.041,777,1,,,,,
841G,696584.3901,1318152.041,758.712,3,,,,,
841G,696584.3901,1318152.041,648.984,2,,,,,
841G,696584.3901,1318152.041,648.884,3,,,,,
841G,696584.3901,1318152.041,450,3,,,,,
842G,696590.6141,1297854.368,915,1,,,,,
842G,696590.6141,1297854.368,902.808,3,,,,,
842G,696590.6141,1297854.368,878.424,2,,,,,
842G,696590.6141,1297854.368,878.324,3,,,,,
842G,696590.6141,1297854.368,450,3,,,,,
843G,696604.6262,1315586.669,781,1,,,,,
843G,696604.6262,1315586.669,756.616,3,,,,,
843G,696604.6262,1315586.669,747.472,2,,,,,
843G,696604.6262,1315586.669,747.372,3,,,,,
843G,696604.6262,1315586.669,450,3,,,,,
844G,696656.6957,1294030.315,893,1,,,,,
844G,696656.6957,1294030.315,880.808,3,,,,,
844G,696656.6957,1294030.315,813.752,2,,,,,
844G,696656.6957,1294030.315,813.652,3,,,,,
844G,696656.6957,1294030.315,450,3,,,,,
845G,696705.4905,1322825.177,736,1,,,,,
845G,696705.4905,1322825.177,717.712,3,,,,,
845G,696705.4905,1322825.177,662.848,2,,,,,
845G,696705.4905,1322825.177,662.748,3,,,,,
845G,696705.4905,1322825.177,626.272,2,,,,,
845G,696705.4905,1322825.177,626.172,3,,,,,
845G,696705.4905,1322825.177,450,3,,,,,
846G,696733.8819,1306381.765,843,1,,,,,
846G,696733.8819,1306381.765,818.616,3,,,,,
846G,696733.8819,1306381.765,815.568,2,,,,,
846G,696733.8819,1306381.765,815.468,3,,,,,
846G,696733.8819,1306381.765,450,3,,,,,
847G,696790.047,1324667.807,720,1,,,,,
847G,696790.047,1324667.807,695.616,3,,,,,
847G,696790.047,1324667.807,671.232,2,,,,,
847G,696790.047,1324667.807,671.132,3,,,,,
847G,696790.047,1324667.807,450,3,,,,,
848G,696915.6353,1309512.347,836,1,,,,,
848G,696915.6353,1309512.347,817.712,3,,,,,
848G,696915.6353,1309512.347,662.264,2,,,,,
848G,696915.6353,1309512.347,662.164,3,,,,,
848G,696915.6353,1309512.347,450,3,,,,,
849G,696935.3319,1330470.071,719,1,,,,,
849G,696935.3319,1330470.071,694.616,3,,,,,
849G,696935.3319,1330470.071,636.704,2,,,,,
849G,696935.3319,1330470.071,636.604,3,,,,,
849G,696935.3319,1330470.071,450,3,,,,,
850G,697006.7308,1328759.978,720,1,,,,,
850G,697006.7308,1328759.978,707.808,3,,,,,
850G,697006.7308,1328759.978,665.136,2,,,,,
850G,697006.7308,1328759.978,665.036,3,,,,,
850G,697006.7308,1328759.978,450,3,,,,,
851G,697036.7181,1295246.974,915,1,,,,,
851G,697036.7181,1295246.974,896.712,3,,,,,
851G,697036.7181,1295246.974,817.464,2,,,,,
851G,697036.7181,1295246.974,817.364,3,,,,,
851G,697036.7181,1295246.974,741.264,2,,,,,
851G,697036.7181,1295246.974,741.164,3,,,,,
851G,697036.7181,1295246.974,450,3,,,,,
852G,697157.159,1323350.34,726,1,,,,,
852G,697157.159,1323350.34,698.568,3,,,,,
852G,697157.159,1323350.34,674.184,2,,,,,
852G,697157.159,1323350.34,674.084,3,,,,,
852G,697157.159,1323350.34,450,3,,,,,
853G,697205.3912,1311256.592,820,1,,,,,
853G,697205.3912,1311256.592,807.808,3,,,,,
853G,697205.3912,1311256.592,722.464,2,,,,,
853G,697205.3912,1311256.592,722.364,3,,,,,
853G,697205.3912,1311256.592,450,3,,,,,
854G,697234.8766,1321459.089,744,1,,,,,
854G,697234.8766,1321459.089,725.712,3,,,,,
854G,697234.8766,1321459.089,676.944,2,,,,,
854G,697234.8766,1321459.089,676.844,3,,,,,
854G,697234.8766,1321459.089,450,3,,,,,
855G,697237.8756,1322473.967,731,1,,,,,
855G,697237.8756,1322473.967,706.616,3,,,,,
855G,697237.8756,1322473.967,694.424,2,,,,,
855G,697237.8756,1322473.967,694.324,3,,,,,
855G,697237.8756,1322473.967,685.28,2,,,,,
855G,697237.8756,1322473.967,685.18,3,,,,,
855G,697237.8756,1322473.967,450,3,,,,,
856G,697469.1307,1319102.466,773,1,,,,,
